account_id,source_game_id,champion,game_id_list,begin_time,end_time
-8rYDbjGU6C_MAUr24Kj85FNn659KWyoleMDDnz8C1Uosao,3700193695,101,"[3700193695, 3700110851, 3700004915, 3699906215, 3699850128, 3699816055, 3698986794, 3698973338, 3698838753, 3698845055, 3698726017, 3698784011, 3697860442, 3697766498, 3697741307]",1606442000269,1607651600269
WvvXax7orcfEtP-Pp_8E-McJS2cd78-QhDjA-2o5PFuTfzBxS4GrIYm1,3700193695,164,"[3700193695, 3699239837, 3699165105, 3697745627, 3697701707]",1606442000269,1607651600269
QvEHp3tl7rNTlSGKdMjT4utlhaKMIN7j7cjVm5V4z9idqQ,3700193695,517,"[3700193695, 3696350659, 3674790918]",1604627600269,1607651600269
NWSEB6cn41MouHz31QPxG_drBLPK4t2prPmLPw9oppDjemY,3700193695,104,"[3700193695, 3699182082, 3693645737, 3691514689]",1605837200269,1607651600269
XTwIS9Lo4s0GsHpieJX3cbFB8Y_Ps7Vn8R1KTF7dVZzR5b0,3700193695,80,[3700193695],1604022800269,1607651600269
x7C0Ysr4iU7VRhV8vPWHbMeeTVZIgRX70vj6h-g0EzQ9K5s,3700193695,145,"[3700193695, 3699092187, 3695297868, 3689972697, 3680224343, 3680169255, 3678867907, 3675277013]",1605232400269,1607651600269
mUTW8Aa4QNSZ7JgDIAeRTdwlo3G3u8GfdLOIyzVPEDJMmUs,3700080916,104,"[3700080916, 3699388826, 3699107537, 3694934107, 3692274511, 3692231617]",1606437111311,1607646711311
-MzvZuzenVZQlU3BfRtp5QweTcPNeKyBBCDofyHUKPRJgqdN3xXPLKCT,3700080916,432,"[3700080916, 3699939571, 3699953178, 3699879362, 3699413917, 3699239837, 3699182082, 3699135430, 3699039685, 3698927902, 3698227614, 3697668908, 3697485431, 3696582484]",1606437111311,1607646711311
-fQc-J6AfRQes2V3UCquTTjt6pWFbUr3gD0tto6fY8_Nvvd0xmNAV2DD,3700080916,81,"[3700080916, 3693858063]",1604622711311,1607646711311
QvEHp3tl7rNTlSGKdMjT4utlhaKMIN7j7cjVm5V4z9idqQ,3700080916,7,"[3700080916, 3689790093]",1604017911311,1607646711311
ZQNvazOjKnGS713V1GFVig96ne3LiqeFI3kJnI-Bw4HDOcfdZ60FxSTq,3700080916,84,"[3700080916, 3673063548]",1604017911311,1607646711311
813Cu-LJLdMr7GR-z65xgJKjUj20ME7WlneLjI8cp9pkVA,3700080916,246,"[3700080916, 3679594099, 3679398497]",1604622711311,1607646711311
gRN9UXipY1gJGp6EnLU7h-WDx8ehYqX1gWK8354YNmBlfkiIuUVi2kYA,3700080916,145,"[3700080916, 3700016040, 3699957795, 3699867905, 3699871187, 3699816887, 3698934228, 3698796099, 3697783256, 3697668302, 3697549126, 3696109041, 3695165008]",1606437111311,1607646711311
CWJcoSNi0LUSJe5ElGUheL-1g9m68ipcJhrx6Rx9WzFIBZU59wrIq5Ca,3700080916,147,"[3700080916, 3700032518, 3699333038, 3697745627, 3697726868, 3697701707, 3697566917, 3695669352]",1606437111311,1607646711311
HdG8x4-XqiV0xB1m9o5CNX0DytDwjIrMDdAOv6dzjGKqykA,3700080916,54,[3700080916],1604017911311,1607646711311
Vm3jdQ1tkxj89tCq5LHTV3u_zdk2Ngo9lyvr4ctcZWNCNDw,3700080916,245,"[3700080916, 3699619831, 3699069666, 3695865341]",1605832311311,1607646711311
bacXR7Jtwhzp21SES6Yn71dhN-uqkauGcU664QnH0eEOuw,3700032518,62,[3700032518],1604014206558,1607643006558
HRs3QuhJcxZnSrxhoKm106E-8wXZVSjAzNBVfhYxZxs0spU,3700032518,145,"[3700032518, 3659351541]",1604014206558,1607643006558
aRd6y4ix6ZyQpIaVPrvuRO9i1lkDI8GlNYjwTsJdWOR3cQ,3700032518,24,"[3700032518, 3696438395, 3696283367, 3695694457, 3692562349]",1606433406558,1607643006558
813Cu-LJLdMr7GR-z65xgJKjUj20ME7WlneLjI8cp9pkVA,3700032518,20,[3700032518],1604014206558,1607643006558
cmfR02hrT2R1b4i9dz6zo7c5GXstC8F7gyruWDUFTnqwGoQ,3700032518,89,"[3700032518, 3699035342, 3698988364, 3697783256, 3697487240, 3696469991, 3691217172]",1606433406558,1607643006558
CWJcoSNi0LUSJe5ElGUheL-1g9m68ipcJhrx6Rx9WzFIBZU59wrIq5Ca,3700032518,147,"[3700032518, 3699333038, 3697745627, 3697726868, 3697701707, 3697566917, 3695669352]",1606433406558,1607643006558
WvvXax7orcfEtP-Pp_8E-McJS2cd78-QhDjA-2o5PFuTfzBxS4GrIYm1,3700032518,84,"[3700032518, 3699082172, 3697788714, 3697582657, 3694798374]",1606433406558,1607643006558
8Oe5IdQJ3D1xjfq8V1sLUTdXjubm1X8tvsP44VXdTLAVuQ,3700032518,164,[3700032518],1604014206558,1607643006558
rqL3ievuWoe082kMBolnCZM-NQuk2KNMkWX79grJ43P8KxKI1tqDOOEa,3700032518,121,"[3700032518, 3699234171, 3697945156, 3696456593, 3694174722, 3694035759]",1606433406558,1607643006558
ZxriyuPAquMKif51LP3wfZZtF-u5sUjBYr0WhK2L8hpREw,3700032518,22,[3700032518],1604014206558,1607643006558
0SRSDDJuUFR2XAuW0MZDMkbU1K-nuvRJ64q4Gl8KgZTjHw,3655808400,3,"[3655808400, 3651125434, 3649306236, 3627245808]",1602557083662,1604976283662
Vm3jdQ1tkxj89tCq5LHTV3u_zdk2Ngo9lyvr4ctcZWNCNDw,3655808400,104,"[3655808400, 3650917214, 3648135318, 3646328198, 3645598477]",1603766683662,1604976283662
BgkyQyAgHpyInxmbXNdTBvyCdRKGPBAzOcEh3s6tkgcYMg,3655808400,555,"[3655808400, 3655435239, 3655440765, 3655367119, 3655329452, 3654979835, 3654890790, 3646538220, 3646528991, 3646390883]",1603766683662,1604976283662
6ULjw7esds1X8bE2-DGRAupLBoEokk6qMnjRbBguW7VXm6KYL0OBvUED,3655808400,412,"[3655808400, 3621390709]",1601347483662,1604976283662
rczoHMEB_E1XcQ2Xr_cRpF4UEbvczMRKa9745KP_9fQcRgY,3655808400,164,"[3655808400, 3653923478, 3652418738, 3652376827]",1603161883662,1604976283662
GEosjjmz_0-B-9yzzBv8BSDwFcnQUraXIcot8j0ByrAejw,3655808400,245,"[3655808400, 3655655753, 3655598539, 3655522846, 3655440765, 3655187948, 3655183413, 3654413635, 3654208220, 3654056657, 3653872761, 3653725375, 3653682491, 3653618373, 3653610620, 3653532338, 3653477100, 3653399663, 3652484618, 3652441583, 3652288790, 3651997704, 3650661005, 3650454728, 3649035157, 3647497128, 3647407051, 3646059227]",1603766683662,1604976283662
i_jaAh0BR3JH1kk46bi_SgVVPdmQxx_3HvRoBxXyXxBFd9bzU5NxaYyA,3655808400,12,"[3655808400, 3652178099, 3649096838, 3648520213, 3646572848]",1603766683662,1604976283662
D3QkoJB7xPfpLIcNp3tqIchkD99Kg-txgO-kK6YAUA,3655808400,22,"[3655808400, 3654866947, 3654656674, 3654627080, 3652903714, 3651284464, 3649963447, 3649880656, 3646982075]",1603766683662,1604976283662
5v2a6buMRfSe2vXPI823KAZCMZCUwM7VQWUlTW9VfIlh8DVWOdQpPeEJ,3655808400,114,"[3655808400, 3655732098, 3655341581, 3653661216, 3653611601, 3653564732, 3652928360, 3652066769, 3650668571, 3647671195, 3647440697, 3646344567, 3646167293]",1603766683662,1604976283662
l-yIa_NxeXjILiawfpU_ikJJxmgrTqi8bu3lxsW07W7PvqI,3655808400,60,[3655808400],1601347483662,1604976283662
zqxD6fFTasVter_mBZqWega3HJXyxxckQ-Ggr7bNerip78s,3652178099,119,"[3652178099, 3640282231, 3618778740, 3615994587]",1601754983911,1604778983911
D-qdQqVhfy15Aa5-ECAsgWu6Sey0DQO7TymSDrBKEmP8rsc,3652178099,62,"[3652178099, 3647819433, 3644493129, 3634153348]",1602359783911,1604778983911
V5v1m-cIdjV33umXqsTXAZQhVWSgDyGFN_OFPtwhq7CVOY0,3652178099,1,"[3652178099, 3651283287, 3649659811, 3649502299, 3649452086, 3649393524, 3649274795, 3648067901, 3647819433, 3646978625, 3646914001, 3646855591, 3646810209, 3644629017, 3643074480]",1603569383911,1604778983911
zWkZ-CffSES-VfC-Dus8cVRYHD6lyPkHicWYn8Co8wy5q-w,3652178099,89,"[3652178099, 3650450882, 3650348521, 3645762357]",1602964583911,1604778983911
lcfT__tE3pjVjbdGa77rfuZKgGDWO1khYlf40uEYsIxkNHc,3652178099,876,"[3652178099, 3652164640, 3651938103, 3650496747, 3650363381, 3649117818, 3647648109, 3647412364]",1603569383911,1604778983911
h4bOeQjAvU6CE7aHMtl6R7-96ygiiOFdgaBFourntuDQCRGnJPN4py9p,3652178099,28,"[3652178099, 3627094955, 3626960310, 3626886867, 3626847748, 3626801721, 3625193319, 3624204440, 3624138392, 3622494711, 3622244868]",1602359783911,1604778983911
lSA3gUAS2WBri2QCiFmI1Nsc5DWAqIvTkBOtUEkcHeU6EY8,3652178099,246,[],1601150183911,1604778983911
R2vRmvrh059vb2qMuAqmImm9cl-ssv7R_hCO1tqpTrbhSA,3652178099,81,"[3652178099, 3650097613, 3648435094, 3648067505]",1602964583911,1604778983911
i_jaAh0BR3JH1kk46bi_SgVVPdmQxx_3HvRoBxXyXxBFd9bzU5NxaYyA,3652178099,12,"[3652178099, 3649096838, 3648520213, 3646572848, 3645134519, 3645026640, 3644935090, 3644672499, 3644491385, 3643639964, 3643289012, 3643062406, 3642131114]",1603569383911,1604778983911
69WxwMv9VBzJQlIwTVKP4Pwz9eNmUvXNAAhZIW352hQsqH4,3652178099,69,"[3652178099, 3650569106, 3648135318, 3647611001, 3646541047, 3643955675]",1603569383911,1604778983911
70Kfpku4KZBDWeXv5fBrXmp4mTrc_cy3IpVuVRXEzV8HdBu1VBI9AFOv,3649800469,202,"[3649800469, 3649503266, 3647011289, 3646344567, 3645552750, 3640822762, 3640411149]",1603428304229,1604637904229
i_jaAh0BR3JH1kk46bi_SgVVPdmQxx_3HvRoBxXyXxBFd9bzU5NxaYyA,3649800469,412,"[3649800469, 3648443262, 3646390883, 3646127733, 3644938632, 3644467708, 3643105540, 3640128299]",1603428304229,1604637904229
bLL3JVP-sOiu0Zpa1mFLwlddCXsK1ybC0iczQZgPZ8gclPE,3649800469,76,"[3649800469, 3632950218, 3625748270, 3621701095, 3620592557]",1602218704229,1604637904229
1bb8de3EqF5Pry6zirl8SUYaiyvJjBrqZU5sMR_SEIW9EmLhkD2gtfk6,3649800469,236,"[3649800469, 3649649163, 3643890053, 3637116290, 3635554079, 3631342415]",1602823504229,1604637904229
Dk13V9h0qKavdQXuNzeTn4OgXoV2Vijg35bG4I6zGCZHb4c,3649800469,517,"[3649800469, 3649213783, 3646393597, 3636262258]",1602218704229,1604637904229
8UVgxTHtdvng_vDgIwYM0QIXIW35NqhS8rvqRdL4HIKSwiVEaOj5SLik,3649800469,2,"[3649800469, 3646903095, 3646348389, 3646291770, 3645331865, 3640459164]",1603428304229,1604637904229
znN5GasccRRT7CWmoWuB3gsEaKjo5-24EctU3z5WG6y0nPU,3649800469,98,"[3649800469, 3649313187, 3648138245, 3647738085, 3646903095, 3646850877, 3646276379, 3646291770, 3645134519, 3644877852, 3643374799, 3640556619, 3640492693]",1603428304229,1604637904229
rCRzCI97bMdNH77tr-nNb7pUV4HgaR91z2CRkDFWEep1CxQ,3649800469,25,"[3649800469, 3642594269, 3642466079, 3640871734, 3640725803]",1603428304229,1604637904229
813Cu-LJLdMr7GR-z65xgJKjUj20ME7WlneLjI8cp9pkVA,3649800469,142,"[3649800469, 3649569954, 3648556559, 3648447015, 3648259099, 3648124424, 3648021435, 3647550819]",1603428304229,1604637904229
Itw-wVLNnpBbbUS6_JpxAsWP61pJX82H9GMrDCrC5oXF88fAOZZrlRzH,3649800469,235,"[3649800469, 3643847208, 3643639964, 3629171211, 3627968240]",1602218704229,1604637904229
0SRSDDJuUFR2XAuW0MZDMkbU1K-nuvRJ64q4Gl8KgZTjHw,3649637692,61,"[3649637692, 3649596068, 3647611550, 3646819833]",1602819599130,1604633999130
NWSEB6cn41MouHz31QPxG_drBLPK4t2prPmLPw9oppDjemY,3649637692,114,"[3649637692, 3646496029, 3645678639, 3645016222, 3644738522, 3643890053, 3643368000, 3643311163, 3642693090, 3642553284, 3642083689, 3642020257, 3640985957, 3640604613, 3640360864, 3639613409, 3639579559, 3639552247, 3639399174]",1603424399130,1604633999130
1SOoTIWBeo-iHSOxBs47uXuAxAMB9ZRym8Cm_fQmcRcrfe8,3649637692,254,"[3649637692, 3648431581, 3646876783, 3646360878, 3645419721, 3642217092, 3640825146, 3639546666]",1603424399130,1604633999130
VFL2KI-rVVGFUQsdZ5uIgFkV8Oh42yuevJ-4SsuzuhwHxA,3649637692,89,"[3649637692, 3643368561, 3643314411, 3642392232, 3642315160, 3641693053, 3641578207, 3640117494]",1603424399130,1604633999130
RKq8pOCP7zmX7F-ZUvDqyrxoRKNuMRQ2sAe6oSMKINZGUBg,3649637692,81,"[3649637692, 3648228551, 3647042194, 3646538519, 3646580119, 3646296513, 3645756562, 3643842495, 3642533475, 3640985957, 3640878596, 3640840956, 3639399174]",1603424399130,1604633999130
vXAHxSHcgjZIcKnzRJzSBqNoI3___i8rdDTE-XtxmGka8A,3649637692,106,"[3649637692, 3649331008, 3648617339, 3647693195, 3633425792, 3632034161, 3630229858]",1602819599130,1604633999130
lqvqnJAMpZFHfBRKL9cZxM-h5ZbaM4GWtiQdfZEOKro,3649637692,21,"[3649637692, 3649596068, 3649006846, 3646677751, 3646494892, 3646318256, 3643400614, 3643147911, 3643160255, 3643074480, 3642323724, 3642042683, 3641795940, 3640171793]",1603424399130,1604633999130
-KR5jekwjDDwCdvbsF2PNfPSipL62u462KqHqekukOqAGA,3649637692,55,"[3649637692, 3646955171, 3645538229, 3640604613, 3639039244, 3636490804, 3636405207, 3636262258]",1602819599130,1604633999130
-fk4aUceIYFbFcp8njF-9m7drrwRaylFRATgeqoMY59Yhw,3649637692,57,"[3649637692, 3649659811, 3649502299, 3649455242, 3649389444, 3649354225, 3649288418, 3648557112, 3648488357, 3648421162, 3648410560, 3648315709, 3648135318, 3648101416, 3648005526, 3647860368, 3647681116, 3646775981, 3646720810, 3646634662, 3646395050, 3640296718, 3640282231]",1603424399130,1604633999130
i_jaAh0BR3JH1kk46bi_SgVVPdmQxx_3HvRoBxXyXxBFd9bzU5NxaYyA,3649637692,25,"[3649637692, 3640920929]",1601609999130,1604633999130
USSMbZTAMkT1nlMS7zK6wdb11zVxkoJb4wkwnS8WcBAx5Q,3649096838,145,"[3649096838, 3646393597, 3638750137, 3625714035, 3621218753]",1602183664098,1604602864098
i_jaAh0BR3JH1kk46bi_SgVVPdmQxx_3HvRoBxXyXxBFd9bzU5NxaYyA,3649096838,12,"[3649096838, 3648520213, 3646572848, 3645134519, 3645026640, 3644935090, 3644672499, 3644491385, 3643639964, 3643289012, 3643062406, 3642131114, 3640305404]",1603393264098,1604602864098
ZG_WPvZbn7W74_AqVjTSDo1J4YynLm-Ih9yRR-kRTAq94Qg,3649096838,104,"[3649096838, 3646139564]",1601578864098,1604602864098
b1Xz4mOQwT4pFkBRz1ztgR4y4Guu2q_KI2ORdKH3hyoago8HqsmTD4C5,3649096838,268,"[3649096838, 3624202757, 3618487639, 3617614630, 3617169995, 3615857086]",1601578864098,1604602864098
HGqF5Xse9WRfU35YRZDVoUlfnbBfFOgpN7SfXnxwGRljkg,3649096838,164,"[3649096838, 3625065067]",1600974064098,1604602864098
lqvqnJAMpZFHfBRKL9cZxM-h5ZbaM4GWtiQdfZEOKro,3649096838,432,"[3649096838, 3646664675, 3646219429, 3645452825, 3644613057, 3642299384, 3642234522, 3642174485]",1603393264098,1604602864098
l2KeWKllLW0nSrshNrUHtNdrf2aIcHPIULyDmVhYSWYU-5pbsUMhNffe,3649096838,202,"[3649096838, 3648509743, 3647685267, 3647586215, 3647449360, 3646267725, 3646145838, 3646006985, 3645456683, 3645350917, 3645184251, 3644581756]",1603393264098,1604602864098
h56QSWWlUbkZ2ihsUdssBJwZ11slU72CZCtp4pPSr5Vyzud0un71rSUg,3649096838,876,"[3649096838, 3647383072, 3647362815, 3646667707, 3646359170, 3645774331, 3645722954, 3645022114, 3643740826, 3643605341, 3642516201, 3641115472, 3640465193, 3638826282, 3638753316]",1603393264098,1604602864098
kayNGn8sMh-VB8lq4x5hSO1dAlQJIGSKoFP9jLPsjggx7h8,3649096838,18,[3649096838],1600974064098,1604602864098
UWCFyoW2-inuMg91zo9fNX27u_dOwz4S65rCgtgEQ7StYA,3649096838,17,"[3649096838, 3649071875, 3648041385, 3647865308, 3647860030, 3647682693, 3647608148, 3647559335, 3647563596, 3646446909, 3646134720, 3646120424, 3646093103, 3646038271, 3646014479, 3644917635, 3644943176, 3644669167, 3644719841, 3644592766, 3643955675, 3641078752, 3641113344, 3641008004, 3641041575, 3640629821, 3640511287, 3640410915, 3640364515, 3640238439, 3640252969, 3638736719, 3638703204, 3638628026, 3638558648]",1603393264098,1604602864098
5e9rHKdqGWxhJyquLS5_VapxEBywH4QqB8pt376vvNtMtjU,3701844848,59,[],1604123060329,1607751860329
g14zDuXZhGwfbJ6xfdhduwP-xE8R0cM4t8IGbt1Akb6Zew,3701844848,56,[3701844848],1604123060329,1607751860329
lBeH9H5LBcMbpL21L7M9jl3u6Yx1DiJR6A-Ln9sBY9BbV1s,3701844848,18,"[3701844848, 3701767774, 3701176860, 3701106974, 3699304738]",1606542260329,1607751860329
8cS5IoU8_1hj1nTPnDdaQEhEF8sF04QuOZbkUMuIQ5ILDA,3701844848,516,"[3701844848, 3699319006, 3697668908]",1605332660329,1607751860329
iwLpXWdn31uas-ZRL_nMQdv06GiiEv0vhp5Q7C6jKxqiyqM,3701844848,147,"[3701844848, 3655212511, 3654847717, 3654690259, 3652936903, 3652776474]",1604123060329,1607751860329
aRd6y4ix6ZyQpIaVPrvuRO9i1lkDI8GlNYjwTsJdWOR3cQ,3701844848,164,"[3701844848, 3699444253, 3699364789, 3697988310, 3697831137, 3697036785, 3696350659, 3693686165, 3692688354]",1606542260329,1607751860329
VFL2KI-rVVGFUQsdZ5uIgFkV8Oh42yuevJ-4SsuzuhwHxA,3701844848,89,"[3701844848, 3701772482, 3700785107, 3700646154, 3699957795, 3699922034, 3699851760, 3697706480, 3696753729, 3695645040, 3695466612, 3695178778, 3693857915, 3693544020, 3693499438, 3693495086]",1606542260329,1607751860329
1SDtb-2Ckn5typZgJGwMyZjd8KdMDvziwGR8iqDqPJFgeuc,3701844848,112,[],1604123060329,1607751860329
kub1l--02leMenD6me9whyw7UOMW4DMjsytEx8p2L2cmmDtQ1lY9HxxO,3701844848,120,"[3701844848, 3701688648, 3701631252, 3701336861, 3701373441, 3701278971, 3701263709, 3701205088, 3701148467, 3699886720, 3699204910, 3698984371, 3698139608, 3696480823, 3696422611, 3696289815, 3696225207, 3695747415, 3695669352, 3695150506, 3694876242, 3694402649, 3693869675, 3693880812, 3693713265, 3693559219]",1606542260329,1607751860329
qDhx5O6vqZTH-acy06yT6e9vSaBgbWa5WpK9RhM3CqzoYg54g8t8ZAW_,3701844848,429,"[3701844848, 3691348532, 3689593041, 3685374566]",1605332660329,1607751860329
vWpJFM67iC1msk-cwuVGOLVS18TVOF2_Yklc1LMHIkT2CA,3701767774,89,"[3701767774, 3695915077, 3694199378, 3694214556, 3694119830, 3693946104, 3693159204]",1606540032374,1607749632374
sTgJ5KyVsZr9DaSfTWnFPAQMg2I_jHrvuPeAfZmnaZ6HsQ,3701767774,81,"[3701767774, 3700421726, 3695789234, 3689868921, 3681208059]",1605330432374,1607749632374
Yy4gvOT2WYyD5_y1A9AfC1qE1Q2rYCZtc09NlIKFjssu7Q,3701767774,126,[3701767774],1604120832374,1607749632374
OfFMr6ImdMKnZv2w4p4IUsGlGCE_TsGi-rltJyTbF6o0uA,3701767774,34,"[3701767774, 3680485389]",1604120832374,1607749632374
GFfTeuecIeaOq5sC8wbatiM5wtHMZORGzFn19cQX4THKDLo,3701767774,113,"[3701767774, 3701688648, 3701627234, 3701631252, 3701517937, 3701450161, 3701326135, 3701331952, 3701245622, 3701238775, 3701148467, 3701155579, 3700646154, 3700568267, 3700216323, 3699844838, 3699860292, 3699469871, 3699099598, 3699124424, 3698929440, 3697828326, 3697871496, 3697775739, 3697699137, 3697732051, 3697668908, 3697618248, 3697642492, 3697595221, 3697476545, 3696582484, 3696243559, 3696167462, 3694812238]",1606540032374,1607749632374
lBeH9H5LBcMbpL21L7M9jl3u6Yx1DiJR6A-Ln9sBY9BbV1s,3701767774,18,"[3701767774, 3701176860, 3701106974, 3699304738]",1605935232374,1607749632374
kub1l--02leMenD6me9whyw7UOMW4DMjsytEx8p2L2cmmDtQ1lY9HxxO,3701767774,141,"[3701767774, 3676755793]",1604120832374,1607749632374
aRd6y4ix6ZyQpIaVPrvuRO9i1lkDI8GlNYjwTsJdWOR3cQ,3701767774,54,"[3701767774, 3700103859, 3695878311, 3690970425, 3688609645]",1605935232374,1607749632374
VRQETHa9Rf_Wev0whSdwnM3J3mYd6_x-aj9neGb7MGEppOE,3701767774,497,"[3701767774, 3663930688, 3654932061]",1604120832374,1607749632374
UAha5GQuiV8K7ykCSsbc1zp-8yeS6bfqS-5R4jr12kw5y1xtB3BeG1t_,3701767774,136,[3701767774],1604120832374,1607749632374
bX_rlkPek4rw9BJYzxmAVviqMTief05NR8VT4DBya7YybA,3701592313,876,"[3701592313, 3689880868, 3687264330]",1604717706234,1607741706234
5e9rHKdqGWxhJyquLS5_VapxEBywH4QqB8pt376vvNtMtjU,3701592313,89,[],1604112906234,1607741706234
lBeH9H5LBcMbpL21L7M9jl3u6Yx1DiJR6A-Ln9sBY9BbV1s,3701592313,145,"[3701592313, 3701573986, 3701191315, 3699248519, 3698912150, 3698792931, 3697988310, 3694069494]",1606532106234,1607741706234
3w14qR6TDX1lTCbrxZuxJ9X8mirq6FabMmVhLJR-SwM7Drg,3701592313,80,"[3701592313, 3700954799, 3700952426, 3700008940]",1605927306234,1607741706234
QvEHp3tl7rNTlSGKdMjT4utlhaKMIN7j7cjVm5V4z9idqQ,3701592313,236,"[3701592313, 3699939571, 3696403254, 3694887498]",1605927306234,1607741706234
UAha5GQuiV8K7ykCSsbc1zp-8yeS6bfqS-5R4jr12kw5y1xtB3BeG1t_,3701592313,34,[3701592313],1604112906234,1607741706234
WvvXax7orcfEtP-Pp_8E-McJS2cd78-QhDjA-2o5PFuTfzBxS4GrIYm1,3701592313,58,[3701592313],1604112906234,1607741706234
KRNRDM2BQ2hneLdkm09fRFwjDTwnWwP1TvO7f2eD7ld5aw,3701592313,12,"[3701592313, 3699124424, 3697786846, 3689409917, 3688252228, 3686816282, 3686782459]",1605927306234,1607741706234
oQyJ3xm3NY3nEhx931MgB_38Ml93X7_AUHTxvUzXZN8KFQ,3701592313,163,"[3701592313, 3700608170, 3698979821]",1605322506234,1607741706234
3woOcUhfRULenoDtX0k0LWksR3sl6bo7qY8IeYxUtNpW2Q,3701592313,67,"[3701592313, 3663866043]",1604112906234,1607741706234
0PLpLEFNSDJQdMWZoJy6Cqc-NW-ldFWoa05QQwzsNshIfw,3701573986,4,[3701573986],1604110308052,1607739108052
NWSEB6cn41MouHz31QPxG_drBLPK4t2prPmLPw9oppDjemY,3701573986,245,"[3701573986, 3701395200, 3699510915, 3699035342, 3698133125, 3695769387]",1606529508052,1607739108052
70Kfpku4KZBDWeXv5fBrXmp4mTrc_cy3IpVuVRXEzV8HdBu1VBI9AFOv,3701573986,80,"[3701573986, 3700103859, 3697788714]",1605319908052,1607739108052
XzRUAXvZyIsRvKjh02Zga907tHPjDcl1DnobfZLbdJsSnjA,3701573986,39,"[3701573986, 3696834401, 3684585192, 3681423842, 3668268556, 3662445348]",1604715108052,1607739108052
lBeH9H5LBcMbpL21L7M9jl3u6Yx1DiJR6A-Ln9sBY9BbV1s,3701573986,145,"[3701573986, 3701191315, 3699248519, 3698912150, 3698792931, 3697988310, 3694069494]",1606529508052,1607739108052
GFfTeuecIeaOq5sC8wbatiM5wtHMZORGzFn19cQX4THKDLo,3701573986,30,"[3701573986, 3701384056, 3701184498, 3700769606, 3700771571, 3700552162, 3700082042, 3700043592, 3699939571, 3699914328, 3699776654, 3699503326, 3699484202, 3699413917, 3699346961, 3699262376, 3699057557, 3699052741, 3698988364, 3698829156, 3698790671, 3698101206, 3698034728, 3697899683, 3697904103, 3697562334, 3697460465, 3697454144, 3697412856, 3696630005, 3696543263, 3696469991, 3696365901, 3696343722, 3696337388, 3696294323, 3696268181, 3696202186, 3696182825, 3696109041, 3696076554, 3696101013, 3695559410, 3695513463, 3695463039, 3695402529, 3695312134, 3695167495, 3695181117, 3694975443, 3694961358, 3694876242, 3694765375, 3694689439, 3694684207, 3694605490, 3693901244, 3693880812, 3693713265, 3693677934, 3693616202, 3693608785, 3693544020, 3693499438, 3693495086, 3693480093, 3693425663, 3693402629, 3692398323]",1606529508052,1607739108052
QvEHp3tl7rNTlSGKdMjT4utlhaKMIN7j7cjVm5V4z9idqQ,3701573986,517,"[3701573986, 3700193695, 3696350659, 3674790918]",1605319908052,1607739108052
qDhx5O6vqZTH-acy06yT6e9vSaBgbWa5WpK9RhM3CqzoYg54g8t8ZAW_,3701573986,236,"[3701573986, 3701378477, 3701349972, 3701245622, 3700082042, 3699345402, 3699310104, 3698254652, 3694119830, 3693901244, 3692704432, 3692479474]",1606529508052,1607739108052
Vm3jdQ1tkxj89tCq5LHTV3u_zdk2Ngo9lyvr4ctcZWNCNDw,3701573986,875,"[3701573986, 3689963937]",1604110308052,1607739108052
zUrPKWSVk-ua4NdgJZ0oRkg5tORF031SOJ4CAG8ccMVVykBnmf1XqG3X,3701573986,526,[3701573986],1604110308052,1607739108052
70Kfpku4KZBDWeXv5fBrXmp4mTrc_cy3IpVuVRXEzV8HdBu1VBI9AFOv,3701450161,89,"[3701450161, 3700216323, 3699165105, 3690812904, 3690792599, 3690706304, 3690046429, 3688839850, 3683077832]",1605919070450,1607733470450
Bhsyxhlcr5a4eifRyEPt1zvzmp37UbSCQ94NrvzoZ1prYMk,3701450161,141,"[3701450161, 3694887498, 3687808212, 3685462219, 3678310617, 3677437433, 3676952082]",1605314270450,1607733470450
ZVaMN4Fkdk_NwaJk6tImzwiwTrQiKKvq8ihDUMsMTgDrMLc,3701450161,57,[3701450161],1604104670450,1607733470450
lBeH9H5LBcMbpL21L7M9jl3u6Yx1DiJR6A-Ln9sBY9BbV1s,3701450161,21,"[3701450161, 3697923956, 3696677436, 3696623546, 3687079949, 3684222517, 3683826311, 3683668255, 3683573321, 3682847464, 3682632798]",1605919070450,1607733470450
Po85HgScMn-wrZnhcOFqN7ESbVu-ktw1_DgpJRSxc14-8uk,3701450161,55,"[3701450161, 3701354148, 3699975846, 3697711758, 3696803882, 3693680792, 3693631637, 3692737321]",1606523870450,1607733470450
u0-U2ZasZN68KaFtFqKQ4BKwOfldgT2LuMYWed-nWeGnKlw,3701450161,157,"[3701450161, 3701238775, 3690797355]",1604709470450,1607733470450
-MzvZuzenVZQlU3BfRtp5QweTcPNeKyBBCDofyHUKPRJgqdN3xXPLKCT,3701450161,3,[3701450161],1604104670450,1607733470450
8cS5IoU8_1hj1nTPnDdaQEhEF8sF04QuOZbkUMuIQ5ILDA,3701450161,164,"[3701450161, 3699526296, 3698227614, 3697694926, 3696785255, 3696295084, 3695942837, 3695865341, 3695890598, 3695463039, 3694116130]",1606523870450,1607733470450
